,Date,MKTCap,Volume,Open_price,Close_price
1596,2016-09-04,"9,647,700,437","884,434,074",608.69,606.64
1597,2016-09-03,"9,448,393,430","561,496,915",596.20,608.69
1598,2016-09-02,"9,095,188,851","378,500,485",573.96,596.20
1599,2016-09-01,"9,056,523,460","356,532,608",571.59,573.96
1600,2016-08-31,"9,058,256,695","335,483,654",571.76,571.59
1601,2016-08-30,"9,125,715,540","414,583,282",576.08,571.76
1602,2016-08-29,"9,068,122,329","381,390,187",572.51,576.08
1603,2016-08-28,"9,083,223,370","339,737,296",573.53,572.51
1604,2016-08-27,"9,003,730,819","445,311,513",568.58,573.53
1605,2016-08-26,"9,153,633,134","338,221,515",578.10,568.58
1606,2016-08-25,"9,121,223,052","401,309,291",576.12,578.10
1607,2016-08-24,"9,148,400,142","366,732,500",577.89,576.12
1608,2016-08-23,"9,212,472,966","602,216,569",582.00,577.89
1609,2016-08-22,"9,262,302,917","391,991,120",585.22,582.00
1610,2016-08-21,"9,187,908,144","397,848,571",580.59,585.22
1611,2016-08-20,"9,208,301,152","449,090,941",581.95,580.59
1612,2016-08-19,"9,073,411,772","404,401,761",573.49,581.95
1613,2016-08-18,"9,053,050,627","448,162,730",572.27,573.49
1614,2016-08-17,"9,039,235,991","509,828,615",571.46,572.27
1615,2016-08-16,"9,145,336,947","665,471,811",578.22,571.46
1616,2016-08-15,"8,978,508,770","689,576,137",567.73,578.22
1617,2016-08-14,"9,024,984,100","800,709,328",570.74,567.73
1618,2016-08-13,"9,241,013,898","528,917,330",584.47,570.74
1619,2016-08-12,"9,272,434,001","332,148,000",586.53,584.47
1620,2016-08-11,"9,288,488,902","332,761,749",587.61,586.53
1621,2016-08-10,"9,361,030,949","787,203,551",592.27,587.61
1622,2016-08-09,"9,249,860,836","764,158,462",585.30,592.27
1623,2016-08-08,"9,334,500,359","732,938,493",590.71,585.30
1624,2016-08-07,"9,364,319,559","1,119,146,427",592.67,590.71
1625,2016-08-06,"9,283,768,001","781,499,292",587.63,592.67
1626,2016-08-05,"9,099,338,659","730,357,921",576.03,587.63
1627,2016-08-04,"9,107,192,616","1,656,264,327",576.60,576.03
1628,2016-08-03,"8,960,483,431","2,497,221,231",567.38,576.60
1629,2016-08-02,"8,165,924,599","1,868,906,087",517.13,567.38
1630,2016-08-01,"9,564,059,424","1,099,193,369",605.75,517.13
1631,2016-07-31,"9,847,086,966","1,034,681,070",623.75,605.75
1632,2016-07-30,"10,332,176,091","381,261,251",654.55,623.75
1633,2016-07-29,"10,375,300,169","498,459,288",657.34,654.55
1634,2016-07-28,"10,351,218,168","590,272,473",655.89,657.34
1635,2016-07-27,"10,345,876,482","701,731,383",655.62,655.89
1636,2016-07-26,"10,276,898,044","704,328,936",651.31,655.62
1637,2016-07-25,"10,326,505,496","571,897,924",654.52,651.31
1638,2016-07-24,"10,425,364,937","628,152,932",660.85,654.52
1639,2016-07-23,"10,338,768,243","749,951,409",655.42,660.85
1640,2016-07-22,"10,269,410,782","744,993,482",651.09,655.42
1641,2016-07-21,"10,493,517,599","651,736,588",665.36,651.09
1642,2016-07-20,"10,579,131,342","718,486,386",670.89,665.36
1643,2016-07-19,"10,636,194,258","721,148,318",674.56,670.89
1644,2016-07-18,"10,638,777,020","951,136,968",674.79,674.56
1645,2016-07-17,"10,694,420,116","878,701,509",678.39,674.79
1646,2016-07-16,"10,458,476,977","583,921,220",663.50,678.39
1647,2016-07-15,"10,491,679,653","915,530,670",665.69,663.50
1648,2016-07-14,"10,394,281,929","907,126,119",659.58,665.69
1649,2016-07-13,"10,370,703,851","930,971,251",658.15,659.58
1650,2016-07-12,"10,571,303,712","1,085,661,832",670.95,658.15
1651,2016-07-11,"10,225,531,861","969,355,597",649.07,670.95
1652,2016-07-10,"10,244,077,501","1,043,956,725",650.32,649.07
1653,2016-07-09,"10,298,813,662","1,734,638,027",653.87,650.32
1654,2016-07-08,"10,483,645,176","1,407,424,927",665.74,653.87
1655,2016-07-07,"10,054,273,625","2,122,556,833",638.62,665.74
1656,2016-07-06,"10,639,167,836","1,193,299,158",675.92,638.62
1657,2016-07-05,"10,504,760,880","1,363,651,289",667.53,675.92
1658,2016-07-04,"10,678,148,802","1,647,219,063",678.70,667.53
1659,2016-07-03,"10,456,041,581","1,980,745,475",664.75,678.70
1660,2016-07-02,"10,897,332,419","1,369,565,986",693.05,664.75
1661,2016-07-01,"10,654,888,849","1,520,646,626",677.71,693.05
1662,2016-06-30,"10,556,309,174","1,557,452,115",671.62,677.71
1663,2016-06-29,"10,016,780,634","1,478,192,306",637.44,671.62
1664,2016-06-28,"10,162,291,636","1,557,753,995",646.84,637.44
1665,2016-06-27,"10,182,702,232","1,893,446,211",648.30,646.84
1666,2016-06-26,"9,882,102,247","1,973,414,930",629.31,648.30
1667,2016-06-25,"10,456,807,082","2,165,368,589",666.06,629.31
1668,2016-06-24,"10,381,264,326","2,819,565,197",661.42,666.06
1669,2016-06-23,"9,779,539,537","2,950,728,709",623.21,661.42
1670,2016-06-22,"9,286,122,276","2,116,429,838",591.90,623.21
1671,2016-06-21,"10,430,819,686","2,616,450,205",665.00,591.90
1672,2016-06-20,"11,512,940,800","1,274,257,071",734.16,665.00
1673,2016-06-19,"11,978,503,075","1,440,147,059",764.05,734.16
1674,2016-06-18,"11,861,509,350","1,639,977,543",756.80,764.05
1675,2016-06-17,"11,742,908,608","2,089,119,189",749.42,756.80
1676,2016-06-16,"11,991,494,583","2,295,279,423",765.46,749.42
1677,2016-06-15,"10,857,217,290","1,111,645,976",693.23,765.46
1678,2016-06-14,"10,740,428,206","1,295,617,504",685.93,693.23
1679,2016-06-13,"11,025,583,302","1,929,369,214",704.29,685.93
1680,2016-06-12,"10,512,767,357","2,134,843,167",671.71,704.29
1681,2016-06-11,"9,352,955,399","567,638,086",597.75,671.71
1682,2016-06-10,"9,060,944,980","574,507,838",579.23,597.75
1683,2016-06-09,"9,033,585,758","570,784,842",577.61,579.23
1684,2016-06-08,"9,117,713,570","625,927,308",583.14,577.61
1685,2016-06-07,"9,033,842,182","995,595,870",577.91,583.14
1686,2016-06-06,"9,151,383,511","850,291,007",585.56,577.91
1687,2016-06-05,"8,975,651,028","980,649,173",574.48,585.56
1688,2016-06-04,"8,958,404,429","1,014,758,654",573.53,574.48
1689,2016-06-03,"8,908,568,259","947,549,857",570.44,573.53
1690,2016-06-02,"8,413,013,020","655,601,896",538.83,570.44
1691,2016-06-01,"8,416,291,167","864,207,753",539.17,538.83
1692,2016-05-31,"8,293,336,920","976,889,071",531.41,539.17
1693,2016-05-30,"8,335,577,206","1,027,238,918",534.22,531.41
1694,2016-05-29,"8,182,390,025","2,265,760,455",524.62,534.22
1695,2016-05-28,"8,243,121,752","2,308,852,892",528.55,524.62
1696,2016-05-27,"7,388,724,420","1,609,915,744",473.86,528.55
1697,2016-05-26,"7,073,262,178","772,901,620",453.73,473.86
1698,2016-05-25,"6,998,825,287","593,928,755",449.05,453.73
1699,2016-05-24,"6,945,849,972","423,917,608",445.77,449.05
1700,2016-05-23,"6,903,990,658","378,979,422",443.18,445.77
1701,2016-05-22,"6,831,902,516","369,986,913",438.68,443.18
1702,2016-05-21,"6,899,543,980","382,669,886",443.15,438.68
1703,2016-05-20,"6,878,428,608","644,225,135",441.89,443.15
1704,2016-05-19,"6,855,767,039","626,926,268",440.54,441.89
1705,2016-05-18,"7,054,124,066","382,814,030",453.37,440.54
1706,2016-05-17,"7,037,627,800","456,208,619",452.42,453.37
1707,2016-05-16,"7,074,393,585","649,625,052",454.89,452.42
1708,2016-05-15,"7,118,621,365","514,727,784",457.84,454.89
1709,2016-05-14,"7,080,714,422","540,603,401",455.50,457.84
1710,2016-05-13,"7,086,941,589","489,812,072",456.01,455.50
1711,2016-05-12,"7,065,405,649","697,010,377",454.73,456.01
1712,2016-05-11,"7,024,148,586","672,525,014",452.18,454.73
1713,2016-05-10,"6,993,799,201","1,121,093,827",450.33,452.18
1714,2016-05-09,"7,169,395,601","892,533,004",461.75,450.33
1715,2016-05-08,"7,129,139,993","640,880,145",459.28,461.75
1716,2016-05-07,"7,126,736,757","418,352,341",459.25,459.28
1717,2016-05-06,"7,161,803,490","892,002,595",461.62,459.25
1718,2016-05-05,"6,962,982,235","547,921,246",448.92,461.62
1719,2016-05-04,"6,933,273,129","430,680,620",447.12,448.92
1720,2016-05-03,"6,980,741,978","460,396,814",450.30,447.12
1721,2016-05-02,"6,888,908,380","679,795,242",444.49,450.30
1722,2016-05-01,"7,012,822,522","394,606,186",452.59,444.49
1723,2016-04-30,"6,938,342,200","577,836,729",447.90,452.59
1724,2016-04-29,"7,070,940,369","683,291,625",456.57,447.90
1725,2016-04-28,"6,957,889,603","1,497,339,511",449.38,456.57
1726,2016-04-27,"6,885,300,361","1,344,104,894",444.79,449.38
1727,2016-04-26,"7,240,796,777","1,278,134,939",467.86,444.79
1728,2016-04-25,"7,123,685,300","1,607,304,204",460.47,467.86
1729,2016-04-24,"7,114,859,335","1,609,960,187",459.92,460.47
1730,2016-04-23,"6,987,975,324","835,075,483",451.82,459.92
1731,2016-04-22,"6,919,439,821","1,244,399,315",447.49,451.82
1732,2016-04-21,"6,973,348,482","1,340,299,673",451.08,447.49
1733,2016-04-20,"6,830,010,642","1,101,674,781",441.92,451.08
1734,2016-04-19,"6,742,483,781","674,540,887",436.37,441.92
1735,2016-04-18,"6,619,389,286","549,297,574",428.51,436.37
1736,2016-04-17,"6,610,502,491","528,907,575",428.03,428.51
1737,2016-04-16,"6,653,836,775","743,886,907",430.94,428.03
1738,2016-04-15,"6,637,309,898","841,700,527",429.97,430.94
1739,2016-04-14,"6,558,071,166","616,490,738",424.93,429.97
1740,2016-04-13,"6,546,120,648","785,800,596",424.27,424.93
1741,2016-04-12,"6,573,884,543","1,182,165,394",426.18,424.27
1742,2016-04-11,"6,516,847,462","710,470,937",422.58,426.18
1743,2016-04-10,"6,492,839,084","484,836,964",421.13,422.58
1744,2016-04-09,"6,413,012,926","791,269,617",416.15,421.13
1745,2016-04-08,"6,448,380,946","727,873,661",418.47,416.15
1746,2016-04-07,"6,486,917,899","593,936,633",421.08,418.47
1747,2016-04-06,"6,494,387,878","527,136,258",421.66,421.08
1748,2016-04-05,"6,508,054,062","541,558,101",422.65,421.66
1749,2016-04-04,"6,456,959,981","525,611,740",419.44,422.65
1750,2016-04-03,"6,435,354,873","429,476,810",418.19,419.44
1751,2016-04-02,"6,457,346,881","633,704,454",419.67,418.19
1752,2016-04-01,"6,410,999,714","447,338,223",416.75,419.67
1753,2016-03-31,"6,388,090,245","1,432,304,099",415.37,416.75
1754,2016-03-30,"6,344,204,936","2,387,281,658",412.60,415.37
1755,2016-03-29,"6,388,027,424","2,681,866,389",415.55,412.60
1756,2016-03-28,"6,497,115,017","2,155,194,926",422.76,415.55
1757,2016-03-27,"6,535,264,077","2,326,287,424",425.35,422.76
1758,2016-03-26,"6,401,148,697","1,604,214,632",416.71,425.35
1759,2016-03-25,"6,384,534,070","1,933,831,282",415.74,416.71
1760,2016-03-24,"6,369,854,280","2,021,330,255",414.88,415.74
1761,2016-03-23,"6,417,382,985","1,985,257,305",418.08,414.88
1762,2016-03-22,"6,389,481,378","2,041,042,450",416.36,418.08
1763,2016-03-21,"6,307,102,004","2,250,456,010",411.09,416.36
1764,2016-03-20,"6,317,806,513","1,440,329,762",411.88,411.09
1765,2016-03-19,"6,237,403,576","1,764,836,350",406.74,411.88
1766,2016-03-18,"6,259,667,304","2,438,769,296",408.28,406.74
1767,2016-03-17,"6,413,413,020","1,743,173,853",418.40,408.28
1768,2016-03-16,"6,383,495,146","1,895,643,174",416.54,418.40
1769,2016-03-15,"6,367,983,806","2,111,129,338",415.64,416.54
1770,2016-03-14,"6,350,177,716","1,803,876,534",414.59,415.64
1771,2016-03-13,"6,316,587,497","1,845,648,236",412.49,414.59
1772,2016-03-12,"6,289,332,500","2,292,018,374",410.80,412.49
1773,2016-03-11,"6,417,916,284","2,440,375,017",419.30,410.80
1774,2016-03-10,"6,370,256,294","2,166,212,980",416.29,419.30
1775,2016-03-09,"6,307,800,374","1,705,210,743",412.32,416.29
1776,2016-03-08,"6,299,329,213","1,845,168,034",411.88,412.32
1777,2016-03-07,"6,326,260,440","2,361,080,396",413.74,411.88
1778,2016-03-06,"6,189,869,498","2,521,764,887",404.91,413.74
1779,2016-03-05,"6,071,173,237","2,766,255,767",397.24,404.91
1780,2016-03-04,"6,255,529,066","2,408,874,554",409.41,397.24
1781,2016-03-03,"6,418,406,145","2,737,847,218",420.17,409.41
1782,2016-03-02,"6,482,862,266","2,052,408,229",424.49,420.17
1783,2016-03-01,"6,586,086,154","2,515,777,834",431.37,424.49
1784,2016-02-29,"6,669,535,766","1,847,224,331",436.92,431.37
1785,2016-02-28,"6,605,163,875","546,124,186",432.80,436.92
1786,2016-02-27,"6,593,663,290","595,150,632",432.14,432.80
1787,2016-02-26,"6,514,156,583","58,325,278",427.03,432.14
1788,2016-02-25,"6,453,391,535","1,416,389,937",423.14,427.03
1789,2016-02-24,"6,452,416,826","1,457,408,416",423.19,423.14
1790,2016-02-23,"6,407,178,256","1,465,084,347",420.30,423.19
1791,2016-02-22,"6,672,478,907","1,166,708,341",437.80,420.30
1792,2016-02-21,"6,684,028,071","1,506,908,217",438.65,437.80
1793,2016-02-20,"6,720,209,556","1,385,245,440",441.12,438.65
1794,2016-02-19,"6,387,331,883","601,898,504",419.38,441.12
1795,2016-02-18,"6,417,045,472","1,445,224,879",421.42,419.38
1796,2016-02-17,"6,345,582,495","1,296,165,324",416.85,421.42
1797,2016-02-16,"6,194,279,970","1,111,797,900",407.01,416.85
1798,2016-02-15,"6,076,721,221","1,388,195,100",399.38,407.01
1799,2016-02-14,"6,147,686,974","1,319,015,073",404.14,399.38
1800,2016-02-13,"5,937,412,022","740,171,995",390.42,404.14
1801,2016-02-12,"5,818,750,496","658,159,245",382.72,390.42
1802,2016-02-11,"5,730,998,807","503,979,335",377.06,382.72
1803,2016-02-10,"5,771,368,715","814,090,888",379.83,377.06
1804,2016-02-09,"5,679,902,055","465,479,007",373.91,379.83
1805,2016-02-08,"5,636,117,688","542,257,471",371.14,373.91
1806,2016-02-07,"5,701,239,913","551,083,227",375.52,371.14
1807,2016-02-06,"5,690,251,854","979,578,026",374.90,375.52
1808,2016-02-05,"5,852,736,452","1,099,201,402",385.73,374.90
1809,2016-02-04,"5,891,023,100","1,068,491,901",388.38,385.73
1810,2016-02-03,"5,582,278,352","701,511,711",368.12,388.38
1811,2016-02-02,"5,652,529,733","669,492,001",372.87,368.12
1812,2016-02-01,"5,623,172,735","1,028,395,381",371.04,372.87
1813,2016-01-31,"5,520,342,696","795,209,373",364.35,371.04
1814,2016-01-30,"5,709,052,773","926,767,404",376.92,364.35
1815,2016-01-29,"5,737,400,249","1,378,222,858",378.91,376.92
1816,2016-01-28,"5,745,544,310","1,144,817,696",379.55,378.91
1817,2016-01-27,"5,968,224,752","1,023,661,370",394.49,379.55
1818,2016-01-26,"5,937,437,390","1,231,352,757",392.46,394.49
1819,2016-01-25,"5,934,195,570","1,332,190,241",392.33,392.46
1820,2016-01-24,"6,094,932,221","1,458,284,444",403.06,392.33
1821,2016-01-23,"5,889,248,377","755,378,842",389.64,403.06
1822,2016-01-22,"5,700,897,323","1,626,853,796",377.21,389.64
1823,2016-01-21,"6,161,646,249","1,484,721,462",407.82,377.21
1824,2016-01-20,"6,326,929,406","1,674,254,290",418.85,407.82
1825,2016-01-19,"5,723,770,826","1,157,108,221",379.02,418.85
1826,2016-01-18,"5,814,809,591","1,357,696,059",385.13,379.02
1827,2016-01-17,"5,830,189,311","1,476,285,801",386.36,385.13
1828,2016-01-16,"5,806,905,133","1,710,583,688",384.81,386.36
1829,2016-01-15,"5,519,407,460","1,576,734,614",365.91,384.81
1830,2016-01-14,"6,474,583,370","1,266,295,629",429.24,365.91
1831,2016-01-13,"6,516,499,236","1,584,488,641",432.12,429.24
1832,2016-01-12,"6,721,027,667","888,588,585",445.79,432.12
1833,2016-01-11,"6,757,695,468","1,182,725,806",448.35,445.79
1834,2016-01-10,"6,738,604,517","1,361,099,090",447.21,448.35
1835,2016-01-09,"6,759,240,199","1,085,553,694",448.71,447.21
1836,2016-01-08,"6,847,658,074","1,501,742,594",454.70,448.71
1837,2016-01-07,"6,870,164,692","1,637,948,558",456.43,454.70
1838,2016-01-06,"6,492,499,351","833,341,869",431.34,456.43
1839,2016-01-05,"6,502,628,563","758,209,346",432.12,431.34
1840,2016-01-04,"6,522,334,778","1,021,957,723",433.53,432.12
1841,2016-01-03,"6,470,199,430","984,185,980",430.20,433.53
1842,2016-01-02,"6,530,688,608","769,869,068",434.33,430.20
1843,2016-01-01,"6,530,621,624","1,338,781,511",434.43,434.33
1844,2015-12-31,"6,479,728,151","1,310,033,275",431.14,434.43
1845,2015-12-30,"6,413,208,735","1,227,648,166",426.81,431.14
1846,2015-12-29,"6,491,698,546","1,176,234,727",432.15,426.81
1847,2015-12-28,"6,318,056,014","1,310,931,885",420.71,432.15
1848,2015-12-27,"6,364,767,558","1,378,749,291",423.93,420.71
1849,2015-12-26,"6,260,008,700","1,725,069,506",417.09,423.93
1850,2015-12-25,"6,838,203,626","1,058,738,142",455.74,417.09
1851,2015-12-24,"6,823,821,081","1,418,671,442",454.91,455.74
1852,2015-12-23,"6,640,942,255","955,949,148",442.82,454.91
1853,2015-12-22,"6,540,512,247","1,296,402,582",436.24,442.82
1854,2015-12-21,"6,562,505,170","1,416,880,180",437.81,436.24
1855,2015-12-20,"6,610,549,658","1,175,787,491",441.13,437.81
1856,2015-12-19,"6,922,223,917","556,941,127",462.05,441.13
1857,2015-12-18,"6,946,908,499","1,135,226,734",463.82,462.05
1858,2015-12-17,"6,834,975,642","1,302,614,351",456.47,463.82
1859,2015-12-16,"6,794,808,884","896,686,370",453.91,456.47
1860,2015-12-15,"6,958,907,660","1,555,251,795",465.00,453.91
1861,2015-12-14,"6,631,778,542","1,497,157,324",443.28,465.00
1862,2015-12-13,"6,517,994,663","1,484,344,616",435.82,443.28
1863,2015-12-12,"6,502,593,548","1,745,413,357",434.90,435.82
1864,2015-12-11,"6,762,812,524","1,623,480,958",452.41,434.90
1865,2015-12-10,"6,230,407,268","1,275,837,073",416.91,452.41
1866,2015-12-09,"6,235,070,986","1,528,970,868",417.37,416.91
1867,2015-12-08,"6,167,016,641","954,462,002",412.93,417.37
1868,2015-12-07,"5,887,868,033","1,282,263,557",394.36,412.93
1869,2015-12-06,"5,881,283,994","1,512,626,610",394.01,394.36
1870,2015-12-05,"5,829,507,440","1,426,331,736",390.65,394.01
1871,2015-12-04,"5,411,894,144","1,039,912,870",362.77,390.65
1872,2015-12-03,"5,383,466,481","1,149,814,390",360.95,362.77
1873,2015-12-02,"5,350,373,990","1,153,668,372",358.82,360.95
1874,2015-12-01,"5,417,967,322","523,072,118",363.45,358.82
1875,2015-11-30,"5,637,217,099","1,299,027,009",378.27,363.45
1876,2015-11-29,"5,534,688,266","921,927,632",371.49,378.27
1877,2015-11-28,"5,305,804,456","667,783,122",356.21,371.49
1878,2015-11-27,"5,346,023,826","895,711,316",359.01,356.21
1879,2015-11-26,"5,303,722,123","1,237,550,808",356.25,359.01
1880,2015-11-25,"4,884,311,516","714,595,230",328.17,356.25
1881,2015-11-24,"4,761,183,527","103,800,162",319.98,328.17
1882,2015-11-23,"4,802,404,204","188,739,479",322.83,319.98
1883,2015-11-22,"4,809,449,591","167,053,005",323.40,322.83
1884,2015-11-21,"4,834,317,690","199,949,522",325.16,323.40
1885,2015-11-20,"4,777,269,084","123,560,944",321.42,325.16
1886,2015-11-19,"4,837,533,520","206,391,901",325.57,321.42
1887,2015-11-18,"4,983,266,453","185,981,663",335.45,325.57
1888,2015-11-17,"4,976,968,039","236,625,919",335.11,335.45
1889,2015-11-16,"4,919,473,734","239,442,893",331.35,335.11
1890,2015-11-15,"4,757,160,339","237,800,139",320.48,331.35
1891,2015-11-14,"4,919,391,965","131,135,196",331.50,320.48
1892,2015-11-13,"5,005,284,729","414,918,018",337.37,331.50
1893,2015-11-12,"5,012,582,356","546,923,067",337.96,337.37
1894,2015-11-11,"4,537,161,821","572,707,253",305.98,337.96
1895,2015-11-10,"4,993,780,087","620,473,336",336.87,305.98
1896,2015-11-09,"5,641,277,305","420,137,368",380.64,336.87
1897,2015-11-08,"5,504,396,533","264,157,490",371.50,380.64
1898,2015-11-07,"5,733,490,750","462,741,972",387.06,371.50
1899,2015-11-06,"5,521,254,799","770,242,854",372.83,387.06
1900,2015-11-05,"5,736,789,622","913,505,445",387.47,372.83
1901,2015-11-04,"5,985,308,849","984,425,382",404.36,387.47
1902,2015-11-03,"5,893,149,470","987,283,928",398.24,404.36
1903,2015-11-02,"5,189,223,756","636,690,229",350.77,398.24
1904,2015-11-01,"4,806,796,483","582,434,357",325.00,350.77
1905,2015-10-31,"4,617,510,890","321,997,492",312.28,325.00
1906,2015-10-30,"4,816,269,545","843,340,993",325.80,312.28
1907,2015-10-29,"4,639,133,967","543,163,761",313.91,325.80
1908,2015-10-28,"4,486,177,629","387,209,571",303.64,313.91
1909,2015-10-27,"4,354,732,831","329,397,534",294.81,303.64
1910,2015-10-26,"4,215,884,952","221,583,939",285.52,294.81
1911,2015-10-25,"4,203,955,930","336,860,320",284.75,285.52
1912,2015-10-24,"4,176,382,825","168,029,249",282.96,284.75
1913,2015-10-23,"4,093,191,773","130,573,070",277.39,282.96
1914,2015-10-22,"4,035,872,004","229,034,926",273.57,277.39
1915,2015-10-21,"3,938,178,701","201,630,915",267.02,273.57
1916,2015-10-20,"3,985,078,068","319,017,395",270.27,267.02
1917,2015-10-19,"3,894,955,159","224,715,634",264.21,270.27
1918,2015-10-18,"3,864,772,726","116,712,427",262.23,264.21
1919,2015-10-17,"3,983,558,776","271,593,081",270.36,262.23
1920,2015-10-16,"3,864,938,757","332,398,256",262.37,270.36
1921,2015-10-15,"3,749,948,525","207,297,258",254.63,262.37
1922,2015-10-14,"3,720,285,701","321,865,166",252.70,254.63
1923,2015-10-13,"3,667,819,987","164,455,688",249.41,252.70
1924,2015-10-12,"3,611,362,597","108,125,414",245.57,249.41
1925,2015-10-11,"3,640,379,548","79,268,222",247.54,245.57
1926,2015-10-10,"3,607,756,619","89,165,070",245.32,247.54
1927,2015-10-09,"3,588,832,044","109,153,977",244.21,245.32
1928,2015-10-08,"3,569,664,084","97,564,225",242.90,244.21
1929,2015-10-07,"3,574,397,658","121,587,413",243.22,242.90
1930,2015-10-06,"3,621,402,164","135,776,680",246.44,243.22
1931,2015-10-05,"3,530,596,946","107,434,380",240.32,246.44
1932,2015-10-04,"3,505,203,182","78,899,567",238.66,240.32
1933,2015-10-03,"3,508,906,580","73,353,042",238.97,238.66
1934,2015-10-02,"3,482,919,072","84,448,749",237.26,238.97
1935,2015-10-01,"3,489,093,808","72,356,987",237.74,237.26
1936,2015-09-30,"3,463,401,139","76,056,340",236.05,237.74
1937,2015-09-29,"3,479,847,405","115,160,471",237.23,236.05
1938,2015-09-28,"3,508,852,289","245,683,532",239.28,237.23
1939,2015-09-27,"3,413,577,895","75,776,527",232.83,239.28
1940,2015-09-26,"3,437,534,062","93,607,431",234.53,232.83
1941,2015-09-25,"3,443,254,571","115,435,785",234.98,234.53
1942,2015-09-24,"3,426,856,523","124,125,639",233.93,234.98
1943,2015-09-23,"3,366,614,507","53,526,673",229.87,233.93
1944,2015-09-22,"3,365,879,385","71,785,979",229.88,229.87
1945,2015-09-21,"3,314,850,054","36,795,276",226.45,229.88
1946,2015-09-20,"3,375,670,111","36,477,159",230.66,226.45
1947,2015-09-19,"3,383,904,198","39,022,088",231.27,230.66
1948,2015-09-18,"3,399,002,107","79,606,360",232.35,231.27
1949,2015-09-17,"3,403,177,100","54,594,106",232.75,232.35
1950,2015-09-16,"3,340,446,395","51,089,490",228.46,232.75
1951,2015-09-15,"3,360,764,475","58,562,863",229.91,228.46
1952,2015-09-14,"3,364,179,590","52,117,341",230.21,229.91
1953,2015-09-13,"3,367,623,264","46,253,457",230.50,230.21
1954,2015-09-12,"3,431,133,648","40,541,222",234.91,230.50
1955,2015-09-11,"3,504,653,619","44,294,574",240.00,234.91
1956,2015-09-10,"3,485,799,693","48,531,119",238.78,240.00
1957,2015-09-09,"3,472,697,170","55,993,048",237.95,238.78
1958,2015-09-08,"3,553,698,013","67,754,769",243.56,237.95
1959,2015-09-07,"3,508,277,387","50,336,413",240.50,243.56
1960,2015-09-06,"3,487,336,313","70,113,446",239.13,240.50
1961,2015-09-05,"3,422,635,973","58,712,579",234.75,239.13
1962,2015-09-04,"3,353,296,685","55,274,502",230.05,234.75
1963,2015-09-03,"3,301,579,143","43,765,322",226.57,230.05
1964,2015-09-02,"3,331,062,657","47,781,609",228.64,226.57
1965,2015-09-01,"3,308,579,440","61,479,340",227.16,228.64
1966,2015-08-31,"3,350,144,206","58,032,870",230.08,227.16
1967,2015-08-30,"3,319,968,529","54,615,312",228.07,230.08
1968,2015-08-29,"3,324,950,575","56,654,306",228.47,228.07
1969,2015-08-28,"3,370,431,355","95,134,719",231.66,228.47
1970,2015-08-27,"3,243,160,211","69,900,344",222.97,231.66
1971,2015-08-26,"3,275,815,634","144,278,490",225.27,222.97
1972,2015-08-25,"3,217,665,292","183,422,133",221.33,225.27
1973,2015-08-24,"3,053,595,830","139,379,271",210.09,221.33
1974,2015-08-23,"3,302,029,053","72,465,771",227.25,210.09
1975,2015-08-22,"3,328,896,176","102,329,840",229.15,227.25
1976,2015-08-21,"3,374,233,145","62,180,214",232.33,229.15
1977,2015-08-20,"3,406,737,000","99,655,605",234.64,232.33
1978,2015-08-19,"3,279,919,634","143,390,129",225.96,234.64
1979,2015-08-18,"3,672,268,004","49,833,134",253.08,225.96
1980,2015-08-17,"3,729,475,807","51,730,292",257.06,253.08
1981,2015-08-16,"3,739,450,599","55,868,004",257.82,257.06
1982,2015-08-15,"3,777,139,797","38,131,977",260.48,257.82
1983,2015-08-14,"3,843,674,745","61,280,619",265.13,260.48
1984,2015-08-13,"3,821,420,844","57,163,447",263.66,265.13
1985,2015-08-12,"3,879,202,424","73,043,602",267.71,263.66
1986,2015-08-11,"3,909,600,812","64,124,893",269.87,267.71
1987,2015-08-10,"3,817,350,355","60,783,290",263.58,269.87
1988,2015-08-09,"3,811,337,989","67,863,179",264.34,263.58
1989,2015-08-08,"3,745,910,822","80,056,217",259.80,264.34
1990,2015-08-07,"4,015,651,480","47,637,462",278.51,259.80
1991,2015-08-06,"4,008,508,407","41,914,108",278.01,278.51
1992,2015-08-05,"4,057,353,078","43,424,336",281.40,278.01
1993,2015-08-04,"4,098,275,923","48,308,761",284.24,281.40
1994,2015-08-03,"4,063,535,809","41,411,647",281.83,284.24
1995,2015-08-02,"4,062,048,251","46,165,537",281.73,281.83
1996,2015-08-01,"4,047,265,066","53,533,746",280.70,281.73
1997,2015-07-31,"4,090,154,891","63,971,591",283.68,280.70
1998,2015-07-30,"4,135,724,833","43,880,110",286.84,283.68
1999,2015-07-29,"4,162,873,226","52,624,701",288.72,286.84
2000,2015-07-28,"4,238,912,997","63,623,602",293.99,288.72
2001,2015-07-27,"4,219,037,232","63,540,197",292.61,293.99
2002,2015-07-26,"4,205,901,558","40,248,392",291.70,292.61
2003,2015-07-25,"4,158,095,826","54,859,995",288.39,291.70
2004,2015-07-24,"4,158,911,305","79,396,119",288.44,288.39
2005,2015-07-23,"3,973,299,339","34,164,577",275.61,288.44
2006,2015-07-22,"3,980,470,592","43,240,737",276.18,275.61
2007,2015-07-21,"3,961,652,068","43,239,135",274.94,276.18
2008,2015-07-20,"3,993,823,954","40,729,476",277.25,274.94
2009,2015-07-19,"3,926,969,933","26,896,010",272.81,277.25
